fitted	residual
1.99131494517986	-0.0781649894099063
2.07410861534348	-0.0855724707426806
2.19312451620369	-0.220199194479106
2.28626739513777	0.631079562720491
2.3328388346048	-0.289730796801143
2.40269599380536	-0.554054139095447
2.78690859655791	-0.259703364149062
2.81390779391694	0.0610257622348356
2.88590565354104	0.355382709412721
2.94290395907679	0.314149709958034
2.96690324561815	0.160322051720768
2.2406654566792	-0.0105732285529219
2.28982419833885	0.10551315432467
2.37261786850247	-0.235096845136493
2.40366549481383	0.0628941525433566
2.47093535182177	0.304780248531952
2.52268139567404	0.108317516319523
2.66239571407515	-0.514429688932108
2.5284655944547	-0.276145840165375
2.58021163830697	-0.145121664112519
2.62419577558139	0.407801329149847
2.72768786328592	0.157670171895997
2.85964027510919	0.159711175392745
2.32493202951181	-0.0868389955659143
2.39992979995358	-0.0987455270234752
2.44192855140097	0.160621158900606
2.48992712448371	-0.103546358919761
2.50792658938973	0.0899200611126778
2.54992534083712	0.514453702176869
2.58592427064917	0.0675425081347814
2.65192230863793	0.0412112476042439
2.6759215951793	-0.211001737002127
2.7269200790797	-0.516963663461921
2.76517927233034	-0.133024432339549
2.81951261837522	0.149018734828616
2.86867136003487	0.343557713925941
2.91524279950191	0.34122427325474
2.48438361835427	-0.379069082865656
2.52836775562869	-0.475664113123683
2.57752649728835	0.374322072571402
2.62409793675538	0.644702560332139
2.64220905210368	0.056391363531306
2.70947890911162	-0.108126589944065
2.73793923323036	-0.324857701977241
2.7845106726974	0.405546884155687
2.82590750777921	0.0367643657580929
2.18560265413525	-0.714867738332719
2.29685664841762	0.445585718558018
2.65907895538347	-0.00162793379773563
1.95842997443161	-1.04493347345339
2.03942756650873	0.33009186164752
2.1144253369505	0.152757599042373
2.18642319657459	0.320091068917321
2.20442266148062	-0.0352940985664381
2.22542203720431	-0.0726142644898067
2.38441731054087	-0.286459637904768
2.39341704299388	-0.117719128797557
2.42341615117059	-0.00372469427459432
2.55137025503644	-0.311440054656619
2.61605280985177	0.0367893471005667
2.7402433150972	0.195124035722683
2.86960842472786	0.324618587536982
2.9368782817358	0.297180016856385
3.05848148478862	-0.199956067730383
2.49938377144431	0.0648797100842962
2.56924093064487	0.323197330659528
2.66755841396417	0.192721452696174
2.76328859509086	0.271736209449679
2.78139971043915	-0.0104750761195045
2.81244733675051	-0.700773094860786
2.92628863322549	0.113871657204609
2.31577524800196	-0.651191970809682
2.37269589623945	0.0373784596038043
2.43996575324739	-0.13387294278883
2.45548956640307	0.0258552579748104
2.47101337955875	0.0224785931178091
2.5201721212184	0.404452692124313
2.53310863218147	0.407610645739256
2.56933086287805	-0.165380485709077
2.46839582564697	0.479305095973562
2.54601489142537	-0.0564694210338805
2.62363395720376	-0.157846991713285
2.67538000105603	0.207347131569404
2.7478244624492	-0.173337265663803
2.82026892384237	-0.280085354145637
2.92376101154689	0.184292310578427
2.60553145722575	0.56878389501305
2.66762670984846	0.674736958311689
2.80734102824958	-0.00750665108771331
2.85908707210184	-0.0584622836080539
2.92635692910978	-0.744432364636215
2.18333121098147	0.810473066330974
2.26095027675986	-0.41783906005501
2.34374394692349	-0.333351140091457
2.49898207848028	-0.33400099626985
2.21593270918207	0.567236971038971
2.29096447276785	0.710073245819238
2.42291688459112	-1.13504483233085
2.48759943940645	-0.36232563795567
1.74948591002391	-0.993120282280202
1.82193037141708	-0.880377299896912
1.93059706350683	-0.310305452068375
1.97199389858865	-0.0546408395995948
1.97716850297387	0.329363676095752
2.05478756875227	-0.502559527436263
2.07807328848579	0.822275581291406
2.10135900821931	0.587284872242187
2.42304555820955	-0.301654889896422
2.45512810539795	-0.547006802915933
2.5317122502993	0.403820533032345
2.58449321502861	-0.0859730916075869
2.62485512923338	0.354144120166796
2.67660117308564	0.303843875646691
2.57146470414964	-0.209074578890998
2.65246229622676	-0.142312683557152
2.70046086930949	0.0855987165174201
2.72446015585085	0.139085874640603
2.75445926402756	0.202702976680345
2.79345810465728	0.244775419531685
3.02745114843561	-0.0508002221758375
